staff_index,staff_name,openalex_author_id_short,openalex_author_id_full,author_display_name,author_match_score,author_match_confidence,work_id,title,publication_year,publication_date,raw_author_name,author_position,is_corresponding,paper_confidence,paper_confidence_score,paper_confidence_reasons,paper_has_oxford_affiliation,paper_affiliation_score,paper_time_score,paper_name_score,doi,work_type,cited_by_count,language,is_oa,oa_status,oa_url,landing_page_url,pdf_url,source_id,source_name,source_type,source_is_oa,source_issn_l,volume,issue,first_page,last_page,institutions_distinct_count,countries_distinct_count,topics_json,primary_topic_json,snapshot_source
21,Jane Armitage,A5025156367,https://openalex.org/A5025156367,Jane Armitage,0.72,medium,local:55515e6d7754039f,Experience of linking to the NHS diabetic eye screening programme records in the ASCEND-eye randomized trial and recommendations for improvement.,2025.0,2025-01-01,Jane Armitage,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2101436,,,Contemp Clin Trials Commun,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
21,Jane Armitage,A5025156367,https://openalex.org/A5025156367,Jane Armitage,0.72,medium,local:3a9f01c9c9df3af7,Correction: Optimum dose of vitamin D for disease prevention in older people: BEST-D trial of vitamin D in primary care.,2025.0,2025-01-01,Jane Armitage,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2127358,,,Osteoporos Int,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
21,Jane Armitage,A5025156367,https://openalex.org/A5025156367,Jane Armitage,0.72,medium,local:6e1e94f255ef00e9,Effects of aspirin and omega-3 fatty acids on age-related macular degeneration in ASCEND-Eye: a randomised placebo-controlled trial in a population with diabetes.,2025.0,2025-01-01,Jane Armitage,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2077095,,,BMJ Open,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
25,Shayan Aryannezhad,A5010466507,https://openalex.org/A5010466507,Shayan Aryannezhad,0.45,low,local:413fffeed1ecb287,"Combined associations of physical activity, diet quality and their trajectories with incidence of diabetes and cardiovascular diseases in the EPIC-Norfolk Study.",2025.0,2025-01-01,Shayan Aryannezhad,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2121155,,,Scientific reports,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
25,Shayan Aryannezhad,A5010466507,https://openalex.org/A5010466507,Shayan Aryannezhad,0.45,low,local:e1952d531f30dc6f,"Combined associations of physical activity, diet quality and their changes over time with mortality: findings from the EPIC-Norfolk study, United Kingdom",2024.0,2024-01-01,Shayan Aryannezhad,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2078519,,,BMC Medicine,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
25,Shayan Aryannezhad,A5010466507,https://openalex.org/A5010466507,Shayan Aryannezhad,0.45,low,local:a470cd84c789799e,Longitudinal changes in diet quality and physical activity in relation to changes in adiposity among UK adults: the Fenland Study,2024.0,2024-01-01,Shayan Aryannezhad,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,,Conference paper,0,,,,,https://www.ndph.ox.ac.uk/publications/2078523,,,48 (Suppl 2),Conference paper,,,,,,,1,1,[],{},staff_recent_publications_json
25,Shayan Aryannezhad,A5010466507,https://openalex.org/A5010466507,Shayan Aryannezhad,0.45,low,local:1f711e0ed22231aa,The Separate and Combined Associations of Physical Activity and Diet Quality and Their Changes over Time with Mortality: Findings from the EPIC-Norfolk Prospective Cohort Study,2024.0,2024-01-01,Shayan Aryannezhad,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,,Conference paper,0,,,,,https://www.ndph.ox.ac.uk/publications/2078521,,,The 14th European Nutrition Conference FENS 2023,Conference paper,,,,,,,1,1,[],{},staff_recent_publications_json
25,Shayan Aryannezhad,A5010466507,https://openalex.org/A5010466507,Shayan Aryannezhad,0.45,low,local:32ad1bc54f095d9a,"The association of the age, period, and birth cohort with 15-year changes in body mass index and waist circumference in adults: Tehran lipid and glucose study (TLGS).",2022.0,2022-01-01,Shayan Aryannezhad,,,low,0.48,Bundled staff-profile publication with weak or missing person/paper evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2078514,,,BMC public health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
28,Daniel Avery,A5006988878,https://openalex.org/A5006988878,Daniel Avery,0.9,high,local:ea289e92bdd44b10,Proteome-Wide Genetic Study in East Asians and Europeans Identified Multiple Therapeutic Targets for Ischemic Stroke.,2025.0,2025-01-01,Daniel Avery,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2120784,,,Stroke,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
28,Daniel Avery,A5006988878,https://openalex.org/A5006988878,Daniel Avery,0.9,high,local:1144abc8441628c6,Causal Relevance of Lp(a) for Coronary Heart Disease and Stroke Types in East Asian and European Ancestry Populations: A Mendelian Randomization Study.,2025.0,2025-01-01,Daniel Avery,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2098981,,,Circulation,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
28,Daniel Avery,A5006988878,https://openalex.org/A5006988878,Daniel Avery,0.9,high,local:721f9febc524fdd8,Comparative studies of 2168 plasma proteins measured by two affinity-based platforms in 4000 Chinese adults.,2025.0,2025-01-01,Daniel Avery,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2091203,,,Nat Commun,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
28,Daniel Avery,A5006988878,https://openalex.org/A5006988878,Daniel Avery,0.9,high,local:75d820cf3ad030ff,Predictive value of 8-year blood pressure measures in intracerebral haemorrhage risk over 5 years.,2024.0,2024-01-01,Daniel Avery,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1991090,,,Eur J Prev Cardiol,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
28,Daniel Avery,A5006988878,https://openalex.org/A5006988878,Daniel Avery,0.9,high,local:956d859452e9d41b,Modelling personal temperature exposure using household and outdoor temperature and questionnaire data: Implications for epidemiological studies.,2024.0,2024-01-01,Daniel Avery,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2036876,,,Environ Int,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
29,Philip Awadalla,A5005537625,https://openalex.org/A5005537625,Philip Awadalla,0.9,high,local:6f2098bff2358c16,"Cohort profile: the CARTaGENE Cohort Nutrition Study (Quebec, Canada).",2024.0,2024-01-01,Philip Awadalla,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2062449,,,BMJ Open,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
29,Philip Awadalla,A5005537625,https://openalex.org/A5005537625,Philip Awadalla,0.9,high,local:663b15e7648fdbf9,Canada's approach to SARS-CoV-2 sero-surveillance: Lessons learned for routine surveillance and future pandemics.,2024.0,2024-01-01,Philip Awadalla,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2062438,,,Can J Public Health,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
29,Philip Awadalla,A5005537625,https://openalex.org/A5005537625,Philip Awadalla,0.9,high,local:2c1bac27fb066c24,An assessment of the genomic structural variation landscape in Sub-Saharan African populations.,2024.0,2024-01-01,Philip Awadalla,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2062446,,,Res Sq,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
29,Philip Awadalla,A5005537625,https://openalex.org/A5005537625,Philip Awadalla,0.9,high,local:d58bfc5995773c80,Early Changes in Tumor-Naive Cell-Free Methylomes and Fragmentomes Predict Outcomes in Pembrolizumab-Treated Solid Tumors.,2024.0,2024-01-01,Philip Awadalla,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2062439,,,Cancer Discov,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
29,Philip Awadalla,A5005537625,https://openalex.org/A5005537625,Philip Awadalla,0.9,high,local:1f6b4d90b70e469d,"Psychosocial factors, health behaviors and risk of cancer incidence: Testing interaction and effect modification in an individual participant data meta-analysis.",2024.0,2024-01-01,Philip Awadalla,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1877333,,,Int J Cancer,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
30,Colin Baigent,A5030243760,https://openalex.org/A5030243760,Colin Baigent,0.9,high,local:0a1e47cc4f53ad91,Effects of empagliflozin on quality of life and healthcare use and costs in chronic kidney disease: a health economic analysis of the EMPA-KIDNEY trial.,2025.0,2025-01-01,Colin Baigent,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2130860,,,EClinicalMedicine,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
30,Colin Baigent,A5030243760,https://openalex.org/A5030243760,Colin Baigent,0.9,high,local:9d443db8726f42b6,The potential for improving cardio-renal outcomes in chronic kidney disease with the aldosterone synthase inhibitor vicadrostat (BI 690517): a rationale for the EASi-KIDNEY trial.,2025.0,2025-01-01,Colin Baigent,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2062626,,,Nephrol Dial Transplant,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
30,Colin Baigent,A5030243760,https://openalex.org/A5030243760,Colin Baigent,0.9,high,local:6e373b8f515ca80c,Clinical Implications of Slope of GFR in Clinical Trials of CKD Progression.,2025.0,2025-01-01,Colin Baigent,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2128730,,,Clin J Am Soc Nephrol,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
30,Colin Baigent,A5030243760,https://openalex.org/A5030243760,Colin Baigent,0.9,high,local:b0189d6ce54d9360,Empagliflozin lowers serum uric acid in chronic kidney disease: exploratory analyses from the EMPA-KIDNEY trial.,2025.0,2025-01-01,Colin Baigent,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2020812,,,Nephrol Dial Transplant,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
30,Colin Baigent,A5030243760,https://openalex.org/A5030243760,Colin Baigent,0.9,high,local:9d1d678da68efc1d,Preface,2025.0,2025-01-01,Colin Baigent,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2118962,,,Proceedings of 2024 3rd International Conference on Public Health and Data Science,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
31,Krys Baker,A5017705632,https://openalex.org/A5017705632,Krys Baker,0.9,high,local:ecb6466fe2f99e80,Levothyroxine to increase live births in euthyroid women with thyroid antibodies trying to conceive: the TABLET RCT,2019.0,2019-01-01,Krys Baker,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/1077049,,,,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
31,Krys Baker,A5017705632,https://openalex.org/A5017705632,Krys Baker,0.9,high,local:750fd811592b3ffd,Gene-environment interactions in 7610 women with breast cancer: Prospective evidence from the million women study,2010.0,2010-01-01,Krys Baker,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/124589,,,Obstetrical and Gynecological Survey,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
31,Krys Baker,A5017705632,https://openalex.org/A5017705632,Krys Baker,0.9,high,local:e07136197734714c,Incidence of breast cancer and its subtypes in relation to individual and multiple low-penetrance genetic susceptibility loci.,2010.0,2010-01-01,Krys Baker,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/65922,,,JAMA,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
31,Krys Baker,A5017705632,https://openalex.org/A5017705632,Krys Baker,0.9,high,local:4288670bd13639e2,Gene-environment interactions in 7610 women with breast cancer: prospective evidence from the Million Women Study.,2010.0,2010-01-01,Krys Baker,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/65262,,,Lancet,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
31,Krys Baker,A5017705632,https://openalex.org/A5017705632,Krys Baker,0.9,high,local:406567124df60215,Levothyroxine in Preconception Women with Thyroid Peroxidase Antibodies,,,Krys Baker,,,medium,0.7,Bundled staff-profile publication; person-level match is credible but paper-level OpenAlex affiliation evidence is not available in the snapshot cache.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/985727,,,,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
35,Isobel Barnes,A5074786116,https://openalex.org/A5074786116,Isobel Barnes,0.9,high,local:c9516929dbfd5a74,Sustainability insights from Late Pleistocene climate change and horse migration patterns.,2025.0,2025-01-01,Isobel Barnes,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2125702,,,Science,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
35,Isobel Barnes,A5074786116,https://openalex.org/A5074786116,Isobel Barnes,0.9,high,local:8e7f987d78cdb5dd,Facilitating high throughput collections-based genomics: a comparison of DNA extraction and library building methods.,2025.0,2025-01-01,Isobel Barnes,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2092784,,,Sci Rep,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
35,Isobel Barnes,A5074786116,https://openalex.org/A5074786116,Isobel Barnes,0.9,high,local:58a98e46be3154a9,"Diet-wide analyses for risk of colorectal cancer: prospective study of 12,251 incident cases among 542,778 women in the UK.",2025.0,2025-01-01,Isobel Barnes,,,high,0.88,Bundled staff-profile publication; high person-level OpenAlex match; publication has DOI or year evidence.,,,,,,Journal article,0,,,,,https://www.ndph.ox.ac.uk/publications/2076770,,,Nat Commun,Journal article,,,,,,,1,1,[],{},staff_recent_publications_json
